ID,originalMoleculeSMILES,deglycosylatedMoleculeSMILES,hadOrHasSugars,SugarMoietySMILES
TPCN04229,C=C(C)C1CCC2C3(C)CCC(C4CCC(C(C)(C)O)OC4)C3(C)CCC23CC13CCC(=O)O,C=C(C)C1CCC2C3(C)CCC(C4CCC(C(C)(C)O)OC4)C3(C)CCC23CC13CCC(=O)O,false,[]
TPCN04230,CC1OC(OC2C(CO)OC(OCC3OC(OC(=O)C45CCC(C)(C)CC4C4=CCC6C7(C)CCC(OC8OCC(OC9OC(CO)C(O)C(O)C9O)C(O)C8OC8OC(C)C(O)C(O)C8O)C(C)(CO)C7CCC6(C)C4(C)CC5)C(O)C(O)C3O)C(O)C2O)C(O)C(O)C1O,CC1(C)CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(CO)C5CCC43C)C2C1,true,"['O1[CH][CH][CH][CH][CH]1', 'O1[CH][CH][CH][CH]C1', 'O1[CH][CH][CH][CH][CH]1', 'O1[CH][CH][CH][CH][CH]1', 'O1[CH][CH][CH][CH][CH]1', 'O1[CH][CH][CH][CH][CH]1']"
TPCN04231,COC(=O)C1(C)CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CC(O)C(OC6OCC(O)C(O)C6O)C(C)(CO)C5CCC43C)C2C1,COC(=O)C1(C)CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CC(O)C(O)C(C)(CO)C5CCC43C)C2C1,true,['O1[CH][CH][CH][CH]C1']
TPCN04232,CC1OC(OC2C(OC3CCC4(C)C(CCC5(C)C4CC=C4C6CC(C)(C)CCC6(C(=O)OC6OC(COC7OC(CO)C(O)C(O)C7O)C(O)C(O)C6O)CCC45C)C3(C)CO)OCC(O)C2O)C(O)C(OC2OC(CO)C(OC3OC(CO)C(O)C(O)C3O)C(O)C2O)C1O,CC1(C)CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(CO)C5CCC43C)C2C1,true,"['O1[CH][CH][CH][CH][CH]1', 'O1[CH][CH][CH][CH][CH]1', 'O1[CH][CH][CH][CH]C1', 'O1[CH][CH][CH][CH][CH]1', 'O1[CH][CH][CH][CH][CH]1', 'O1[CH][CH][CH][CH][CH]1']"
TPCN04233,CC1(C)CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CCC(OC6OCC(OC7OC(CO)C(O)C(O)C7O)C(O)C6O)C(C)(CO)C5CCC43C)C2C1,CC1(C)CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(CO)C5CCC43C)C2C1,true,"['O1[CH][CH][CH][CH][CH]1', 'O1[CH][CH][CH][CH]C1']"
TPCN04234,CC1(C)CCC2(C(=O)OC3OC(COC4OC(CO)C(O)C(O)C4O)C(O)C(O)C3O)CCC3(C)C(=CCC4C5(C)CCC(OC6OC(C(=O)O)C(O)C(O)C6O)C(C)(C)C5CCC43C)C2C1,CC1(C)CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C2C1,true,"['O1[CH][CH][CH][CH][CH]1', 'O1[CH][CH][CH][CH][CH]1', 'O1[CH][CH][CH][CH][CH]1']"
TPCN04235,C=CC(C)(CCC=C(CO)C(=O)OC1CC2(C(=O)OC3OC(CO)C(O)C(O)C3OC3OC(C)C(OC4OC(CO)C(O)C4O)C(OC4OC(C)C(O)C(O)C4O)C3O)C(O)CC3(C)C(=CCC4C5(C)CCC(OC6OC(COC7OC(C)C(O)C(O)C7OC7OCC(O)C(O)C7O)C(O)C(O)C6O)C(C)(C)C5CCC43C)C2CC1(C)C)OC1OC(C)C(O)C(O)C1O,C=CC(C)(O)CCC=C(CO)C(=O)OC1CC2(C(=O)O)C(O)CC3(C)C(=CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C2CC1(C)C,true,"['O1[CH][CH][CH][CH][CH]1', 'O1[CH][CH][CH][CH]1', 'O1[CH][CH][CH][CH][CH]1', 'O1[CH][CH][CH][CH][CH]1', 'O1[CH][CH][CH][CH][CH]1', 'O1[CH][CH][CH][CH]C1', 'O1[CH][CH][CH][CH][CH]1', 'O1[CH][CH][CH][CH][CH]1']"
TPCN04236,C=C(C)C1CCC2(C(=O)OC3OC(COC4OC(CO)C(OC5OC(C)C(O)C(O)C5O)C(O)C4O)C(O)C(O)C3O)CCC3(C)C(CC(O)C4C5(C)CCC(O)C(C)(C=O)C5CCC43C)C12,C=C(C)C1CCC2(C(=O)O)CCC3(C)C(CC(O)C4C5(C)CCC(O)C(C)(C=O)C5CCC43C)C12,true,"['O1[CH][CH][CH][CH][CH]1', 'O1[CH][CH][CH][CH][CH]1', 'O1[CH][CH][CH][CH][CH]1']"
TPCN04237,CC1(C)CC2C3=CCC4C5(C)CCC(O)C(C)(CO)C5CCC4(C)C3(C)CC(O)C2(CO)CC1OC1OC(CO)C(O)C(O)C1O,CC1(C)CC2C3=CCC4C5(C)CCC(O)C(C)(CO)C5CCC4(C)C3(C)CC(O)C2(CO)CC1O,true,['O1[CH][CH][CH][CH][CH]1']
TPCN04238,CC1OC(OC2C(OC3C(O)CC4(C)C(CCC5(C)C4CC=C4C6CC(C)(C)CCC6(C(=O)OC6OC(C)C(O)C(OC7OC(C)C(O)C(O)C7O)C6OC6OC(C)C(O)C(O)C6O)C(O)CC45C)C3(C)C(=O)O)OC(C(=O)O)C(O)C2O)C(O)C(O)C1O,CC1(C)CCC2(C(=O)O)C(O)CC3(C)C(=CCC4C5(C)CC(O)C(O)C(C)(C(=O)O)C5CCC43C)C2C1,true,"['O1[CH][CH][CH][CH][CH]1', 'O1[CH][CH][CH][CH][CH]1', 'O1[CH][CH][CH][CH][CH]1', 'O1[CH][CH][CH][CH][CH]1', 'O1[CH][CH][CH][CH][CH]1']"
TPCN04239,CC1OC(OC2CCC3(C)C(CCC4(C)C3C=CC35OCC6(CCC(C)(C)CC63)C(OC3OC(CO)C(O)C(O)C3O)CC45C)C2(C)CO)C(OC2OC(CO)C(O)C(O)C2O)C(OC2OC(CO)C(O)C(O)C2O)C1O,CC1(C)CCC23COC4(C=CC5C6(C)CCC(O)C(C)(CO)C6CCC5(C)C4(C)CC2O)C3C1,true,"['O1[CH][CH][CH][CH][CH]1', 'O1[CH][CH][CH][CH][CH]1', 'O1[CH][CH][CH][CH][CH]1', 'O1[CH][CH][CH][CH][CH]1']"
TPCN04240,CC1OC(OC2C(OC3CCC4(C)C(CCC5(C)C4CC=C4C6CC(C)(C)CCC6(C(=O)O)CCC45CO)C3(C)C)OCC(OC3OC(CO)C(O)C(O)C3O)C2O)C(O)C(O)C1O,CC1(C)CCC2(C(=O)O)CCC3(CO)C(=CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C2C1,true,"['O1[CH][CH][CH][CH][CH]1', 'O1[CH][CH][CH][CH]C1', 'O1[CH][CH][CH][CH][CH]1']"
TPCN04241,CC(=O)OC1CC(C)(C)CC2C13C(O)OC21CCC2C4(C)CCC(OC5OC(C(=O)O)C(O)C(OC6OC(CO)C(O)C(O)C6O)C5OC5OC(CO)C(O)C(O)C5O)C(C)(C)C4CCC2(C)C1(C)CC3OC(C)=O,CC(=O)OC1CC(C)(C)CC2C13C(O)OC21CCC2C4(C)CCC(O)C(C)(C)C4CCC2(C)C1(C)CC3OC(C)=O,true,"['O1[CH][CH][CH][CH][CH]1', 'O1[CH][CH][CH][CH][CH]1', 'O1[CH][CH][CH][CH][CH]1']"
TPCN04242,CC=C(C)C(=O)OC1C(OC(=O)C=C(C)C)C(C)(C)CC2C3=CCC4C5(C)CCC(OC6OC(C(=O)O)C(OC7OC(CO)C(O)C7O)C(OC7OCC(O)C(O)C7O)C6OC6OC(CO)C(O)C(O)C6O)C(C)(C)C5CCC4(C)C3(C)C(O)C(O)C21CO,CC=C(C)C(=O)OC1C(OC(=O)C=C(C)C)C(C)(C)CC2C3=CCC4C5(C)CCC(O)C(C)(C)C5CCC4(C)C3(C)C(O)C(O)C21CO,true,"['O1[CH][CH][CH][CH]1', 'O1[CH][CH][CH][CH]C1', 'O1[CH][CH][CH][CH][CH]1', 'O1[CH][CH][CH][CH][CH]1']"
TPCN04243,CC(=O)NC1C(OC2CCC3(C)C(CCC4(C)C3CC=C3C5CC(C)(C)CCC5(C(=O)O)CCC34C)C2(C)C)OC(CO)C(O)C1O,CC1(C)CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C2C1,true,['O1[CH][CH][CH][CH][CH]1']
TPCN04244,O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O)c(C3OC(CO)C(O)C(O)C3OC3OC(CO)C(O)C(O)C3O)c(O)c12,O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,true,"['O1[CH][CH][CH][CH][CH]1', 'O1[CH][CH][CH][CH][CH]1']"
TPCN04245,COc1ccc(C=CC(=O)OC2C(C)OC(OC(=O)C34CCC(C)(C)CC3C3=CCC5C6(C)CC(O)C(OC7OC(CO)C(O)C(O)C7O)C(C)(C(=O)O)C6CCC5(C)C3(CO)CC4)C(OC3OC(C)C(OC4OCC(OC5OC(CO)C(O)C(O)C5O)C(O)C4O)C(OC4OCC(O)(CO)C4O)C3O)C2OC2OC(C)C(O)C(O)C2O)cc1,CC1(C)CCC2(C(=O)O)CCC3(CO)C(=CCC4C5(C)CC(O)C(O)C(C)(C(=O)O)C5CCC43C)C2C1.COc1ccc(C=CC(=O)O)cc1,true,"['O1[CH][CH][CH][CH][CH]1', 'O1[CH][CH][CH][CH][CH]1', 'O1[CH][CH][CH][CH]C1', '[C]1[CH][CH]OC1', 'O1[CH][CH][CH][CH][CH]1', 'O1[CH][CH][CH][CH][CH]1', 'O1[CH][CH][CH][CH][CH]1']"
TPCN04246,CC1(C)CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CCC(OC6OCC(O)C(O)C6OC6OC(CO)C(O)C(O)C6O)C(C)(CO)C5CCC43C)C2C1,CC1(C)CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(CO)C5CCC43C)C2C1,true,"['O1[CH][CH][CH][CH]C1', 'O1[CH][CH][CH][CH][CH]1']"
TPCN04247,CC1OC(OC2CCC3(C)C(CCC4(C)C3C=CC3=C5CC(C)(C)CCC5(CO)C(O)CC34C)C2(C)CO)C(O)C(OC2OC(CO)C(O)C(O)C2O)C1O,CC1(C)CCC2(CO)C(=C3C=CC4C5(C)CCC(O)C(C)(CO)C5CCC4(C)C3(C)CC2O)C1,true,"['O1[CH][CH][CH][CH][CH]1', 'O1[CH][CH][CH][CH][CH]1']"
TPCN04248,CC1(C)CC(O)C2(CO)C(O)CC3(C)C(=CCC4C5(C)CCC(OC6OCC(OC7OC(CO)C(O)C(O)C7OC7OCC(O)C(O)C7O)C(O)C6OC6OC(CO)C(O)C(O)C6O)C(C)(C)C5CCC43C)C2C1,CC1(C)CC(O)C2(CO)C(O)CC3(C)C(=CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C2C1,true,"['O1[CH][CH][CH][CH][CH]1', 'O1[CH][CH][CH][CH]C1', 'O1[CH][CH][CH][CH]C1', 'O1[CH][CH][CH][CH][CH]1']"
TPCN04249,CC1(C)CC2C3=CCC4C5(C)CCC(O)C(C)(CO)C5CCC4(C)C3(C)CC(O)C2(CO)CC1OC1OC(CO)C(O)C(O)C1OC1OC(CO)C(O)C(O)C1O,CC1(C)CC2C3=CCC4C5(C)CCC(O)C(C)(CO)C5CCC4(C)C3(C)CC(O)C2(CO)CC1O,true,"['O1[CH][CH][CH][CH][CH]1', 'O1[CH][CH][CH][CH][CH]1']"
TPCN04250,CC1OC(OC2C(OC(=O)C34CCC(C)(C)CC3C3=CCC5C6(C)CC(O)C(OC7OC(CO)C(O)C(O)C7O)C(C)(CO)C6CCC5(C)C3(C)CC4)OC(CO)C(O)C2O)C(O)C(O)C1O,CC1(C)CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CC(O)C(O)C(C)(CO)C5CCC43C)C2C1,true,"['O1[CH][CH][CH][CH][CH]1', 'O1[CH][CH][CH][CH][CH]1', 'O1[CH][CH][CH][CH][CH]1']"
TPCN04251,CC1OC(OC2C(CO)OC(OCC3OC(OC(=O)C45CCC(C)(C)CC4C4=CCC6C7(C)CCC(OC8OCC(O)C(O)C8OC8OC(C)C(O)C(OC9OCC(OC%10OC(CO)C(O)C(O)C%10O)C(O)C9O)C8O)C(C)(C)C7CCC6(C)C4(C)CC5)C(O)C(O)C3O)C(O)C2O)C(O)C(O)C1O,CC1(C)CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C2C1,true,"['O1[CH][CH][CH][CH]C1', 'O1[CH][CH][CH][CH][CH]1', 'O1[CH][CH][CH][CH]C1', 'O1[CH][CH][CH][CH][CH]1', 'O1[CH][CH][CH][CH][CH]1', 'O1[CH][CH][CH][CH][CH]1', 'O1[CH][CH][CH][CH][CH]1']"
TPCN04252,CC1(C)CCC2(C(=O)O)C(O)CC3(C)C(=CCC4C5(C)CC(O)C(OC6OC(C(=O)O)C(O)C(O)C6O)C(C)(C(=O)O)C5CCC43C)C2C1,CC1(C)CCC2(C(=O)O)C(O)CC3(C)C(=CCC4C5(C)CC(O)C(O)C(C)(C(=O)O)C5CCC43C)C2C1,true,['O1[CH][CH][CH][CH][CH]1']
TPCN04253,CC(=O)OC1C(OC2OCC(O)C(O)C2O)C2(CO)C(CC1(C)C)C1=CCC3C4(C)CCC(OC5OC(C(=O)O)C(OC6OC(CO)C(O)C6O)C(OC6OCC(O)C(O)C6O)C5OC5OC(CO)C(O)C(O)C5O)C(C)(C)C4CCC3(C)C1(C)C(O)C2O,CC(=O)OC1C(O)C2(CO)C(CC1(C)C)C1=CCC3C4(C)CCC(O)C(C)(C)C4CCC3(C)C1(C)C(O)C2O,true,"['O1[CH][CH][CH][CH]C1', 'O1[CH][CH][CH][CH]1', 'O1[CH][CH][CH][CH]C1', 'O1[CH][CH][CH][CH][CH]1', 'O1[CH][CH][CH][CH][CH]1']"
TPCN04254,C=C(CCC=C(C)C)C1CCC2(C)C1C(O)CC1C3(C)CCC(O)C(C)(C)C3C(OC3OC(CO)C(O)C(O)C3OC3OC(C)C(O)C(O)C3O)CC12C,C=C(CCC=C(C)C)C1CCC2(C)C1C(O)CC1C3(C)CCC(O)C(C)(C)C3C(O)CC12C,true,"['O1[CH][CH][CH][CH][CH]1', 'O1[CH][CH][CH][CH][CH]1']"
TPCN04255,CC(O)C(C)C(=O)OC(C)C(C)C(=O)OC1C(C)OC(OC(=O)C23CCC(C)(C)CC2C2=CCC4C5(C)CC(O)C(OC6OC(C(=O)O)C(O)C(O)C6O)C(C)(C(=O)O)C5CCC4(C)C2(C)CC3O)C(OC2OC(C)C(O)C(O)C2O)C1O,CC(O)C(C)C(=O)OC(C)C(C)C(=O)O.CC1(C)CCC2(C(=O)O)C(O)CC3(C)C(=CCC4C5(C)CC(O)C(O)C(C)(C(=O)O)C5CCC43C)C2C1,true,"['O1[CH][CH][CH][CH][CH]1', 'O1[CH][CH][CH][CH][CH]1', 'O1[CH][CH][CH][CH][CH]1']"
TPCN04256,CC1OC(OC2C(CO)OC(OCC3OC(OC(=O)C45CCC(C)(C)CC4C4=CCC6C7(C)CCC(O)C(C)(C)C7CCC6(C)C4(C)CC5)C(O)C(O)C3O)C(O)C2O)C(O)C(O)C1O,CC1(C)CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C2C1,true,"['O1[CH][CH][CH][CH][CH]1', 'O1[CH][CH][CH][CH][CH]1', 'O1[CH][CH][CH][CH][CH]1']"
TPCN04257,C=C(C)C(O)CCC(C)(OC1OC(CO)C(O)C(O)C1O)C1CCC2(C)C1C(O)CC1C3(C)CCC(O)C(C)(C)C3C(O)CC12C,C=C(C)C(O)CCC(C)(O)C1CCC2(C)C1C(O)CC1C3(C)CCC(O)C(C)(C)C3C(O)CC12C,true,['O1[CH][CH][CH][CH][CH]1']
TPCN04258,COC(=O)C1(C)CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CC(O)C(OC6OC(CO)C(O)C(O)C6O)C(C)(CO)C5CCC43C)C2C1,COC(=O)C1(C)CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CC(O)C(O)C(C)(CO)C5CCC43C)C2C1,true,['O1[CH][CH][CH][CH][CH]1']
TPCN04259,CC1(C)CC2C3=CCC4C5(C)CCC(O)C(C)(CO)C5CCC4(C)C3(C)CC(O)C2(CO)CC1O,CC1(C)CC2C3=CCC4C5(C)CCC(O)C(C)(CO)C5CCC4(C)C3(C)CC(O)C2(CO)CC1O,false,[]
TPCN04260,CC1OC(OC2C(COC3OC(CO)C(O)C(O)C3O)OC(OC3CCC4(C)C(CCC5(C)C4C=CC46OCC7(CCC(C)(C)CC74)C(O)CC56C)C3(C)C)C(O)C2O)C(O)C(O)C1O,CC1(C)CCC23COC4(C=CC5C6(C)CCC(O)C(C)(C)C6CCC5(C)C4(C)CC2O)C3C1,true,"['O1[CH][CH][CH][CH][CH]1', 'O1[CH][CH][CH][CH][CH]1', 'O1[CH][CH][CH][CH][CH]1']"
TPCN04261,CC(=O)OC1C(O)COC(OCC2OC(OC(=O)C34CCC(C)(C)CC3C3=CCC5C6(C)CCC(OC7OCC(O)C(O)C7O)C(C)(CO)C6CCC5(C)C3(C)CC4)C(OC3OC(C)C(O)C(O)C3O)C(O)C2O)C1O,CC1(C)CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(CO)C5CCC43C)C2C1,true,"['O1[CH][CH][CH][CH]C1', 'O1[CH][CH][CH][CH][CH]1', 'O1[CH][CH][CH][CH][CH]1', 'O1[CH][CH][CH][CH]C1']"
TPCN04262,CC1OC(OC2C(CO)OC(OCC3OC(OC(=O)C45CCC(C)(C)CC4C4=CCC6C7(C)CCC(OC8OCC(O)C(O)C8OC8OC(C)C(O)C(OC9OCC(O)C(O)C9O)C8O)C(C)(C)C7CCC6(C)C4(C)CC5)C(O)C(O)C3O)C(O)C2O)C(O)C(O)C1O,CC1(C)CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C2C1,true,"['O1[CH][CH][CH][CH]C1', 'O1[CH][CH][CH][CH]C1', 'O1[CH][CH][CH][CH][CH]1', 'O1[CH][CH][CH][CH][CH]1', 'O1[CH][CH][CH][CH][CH]1', 'O1[CH][CH][CH][CH][CH]1']"
TPCN04263,CC(C)=CCC=C(C)C1CCC2(C)C1C(O)CC1C3(C)CCC(O)C(C)(C)C3C(O)CC12C,CC(C)=CCC=C(C)C1CCC2(C)C1C(O)CC1C3(C)CCC(O)C(C)(C)C3C(O)CC12C,false,[]
TPCN04264,CC1(C)CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CCC(OC6OC(CO)C(O)C(OC7OC(CO)C(O)C(O)C7O)C6O)C(C)(C)C5CCC43C)C2C1,CC1(C)CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C2C1,true,"['O1[CH][CH][CH][CH][CH]1', 'O1[CH][CH][CH][CH][CH]1']"
TPCN04265,OCC1OC(OCC2OC(OCC3OC(OC4(CO)OC(CO)C(O)C4O)C(O)C(O)C3O)C(O)C(O)C2O)C(O)C(O)C1O,[empty],true,"['[C]1O[CH][CH][CH]1', 'O1[CH][CH][CH][CH][CH]1', 'O1[CH][CH][CH][CH][CH]1', 'O1[CH][CH][CH][CH][CH]1']"
TPCN04266,CC1OC(OC2C(OC(=O)C34CCC(C)(C)CC3C3=CCC5C6(C)CCC(OC7OC(CO)C(O)C(O)C7O)C(C)(C)C6CCC5(C)C3(C)CC4)OC(COC3OCC(O)C(O)C3O)C(O)C2O)C(O)C(O)C1O,CC1(C)CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C2C1,true,"['O1[CH][CH][CH][CH][CH]1', 'O1[CH][CH][CH][CH]C1', 'O1[CH][CH][CH][CH][CH]1', 'O1[CH][CH][CH][CH][CH]1']"
TPCN04267,CC(C)=CCCC(C)(OC1OC(CO)C(O)C(O)C1O)C1CCC2(C)C1C(O)CC1C3(C)CCC(OC4OC(CO)C(O)C(O)C4O)C(C)(C)C3CCC12C,CC(C)=CCCC(C)(O)C1CCC2(C)C1C(O)CC1C3(C)CCC(O)C(C)(C)C3CCC12C,true,"['O1[CH][CH][CH][CH][CH]1', 'O1[CH][CH][CH][CH][CH]1']"
TPCN04268,CC1CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CC(O)C(=O)C(C)(C)C5CCC43C)C2C1(C)O,CC1CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CC(O)C(=O)C(C)(C)C5CCC43C)C2C1(C)O,false,[]
TPCN04269,CC(=O)OC1C(O)C(COC(=O)C=Cc2ccc(O)cc2)OC(Oc2c(-c3ccc(O)cc3)oc3cc(O)cc(O)c3c2=O)C1O,COC(=O)C=Cc1ccc(O)cc1.O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,true,['O1[CH][CH][CH][CH][CH]1']
TPCN04270,COC1C=C2C(CCC(OC3OC(CO)C(O)C(O)C3O)C2(C)C)C2(C=O)CCC3(C)C(C(C)CC=CC(C)(C)OC)CCC3(C)C12,COC1C=C2C(CCC(O)C2(C)C)C2(C=O)CCC3(C)C(C(C)CC=CC(C)(C)OC)CCC3(C)C12,true,['O1[CH][CH][CH][CH][CH]1']
TPCN04271,CC=C(C)C(=O)OC1CC(C)(C)CC2C3=CCC4C5(C)CCC(OC6OC(C(=O)O)C(O)C(OC7OC(CO)C(O)C(O)C7OC7OC(C)C(O)C(O)C7O)C6OC6OC(CO)C(O)C(O)C6O)C(C)(C)C5CCC4(C)C3(C)C(O)C(O)C12CO,CC=C(C)C(=O)OC1CC(C)(C)CC2C3=CCC4C5(C)CCC(O)C(C)(C)C5CCC4(C)C3(C)C(O)C(O)C12CO,true,"['O1[CH][CH][CH][CH][CH]1', 'O1[CH][CH][CH][CH][CH]1', 'O1[CH][CH][CH][CH][CH]1', 'O1[CH][CH][CH][CH][CH]1']"
TPCN04272,CC(=O)OC1C(C)OC(OC(=O)C23CCC(C)(C)CC2C2=CCC4C5(C)CC(O)C(OC6OC(C(=O)O)C(O)C(O)C6O)C(C)(C(=O)O)C5CCC4(C)C2(C)CC3O)C(OC2OC(C)C(O)C(O)C2O)C1OC1OCC(O)C(O)C1O,CC1(C)CCC2(C(=O)O)C(O)CC3(C)C(=CCC4C5(C)CC(O)C(O)C(C)(C(=O)O)C5CCC43C)C2C1,true,"['O1[CH][CH][CH][CH][CH]1', 'O1[CH][CH][CH][CH][CH]1', 'O1[CH][CH][CH][CH][CH]1', 'O1[CH][CH][CH][CH]C1']"
TPCN04273,CC1(C)CCC2(CO)C(=C3C=CC4C5(C)CCC(OC6OCC(OC7OC(CO)C(O)C(O)C7OC7OCC(O)C(O)C7O)C(O)C6OC6OC(CO)C(O)C(O)C6O)C(C)(C)C5CCC4(C)C3(C)CC2O)C1,CC1(C)CCC2(CO)C(=C3C=CC4C5(C)CCC(O)C(C)(C)C5CCC4(C)C3(C)CC2O)C1,true,"['O1[CH][CH][CH][CH][CH]1', 'O1[CH][CH][CH][CH]C1', 'O1[CH][CH][CH][CH]C1', 'O1[CH][CH][CH][CH][CH]1']"
TPCN04274,CC1CCC2(C(=O)OC3OC(CO)C(O)C(O)C3O)CCC3(C)C(=CCC4C5(C)CC(O)C(O)C(C)(CO)C5CCC43C)C2C1(C)O,CC1CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CC(O)C(O)C(C)(CO)C5CCC43C)C2C1(C)O,true,['O1[CH][CH][CH][CH][CH]1']
TPCN04275,CC=C(C)C(=O)OC1CC(C)(C)CC2C3=CCC4C5(C)CCC(OC6OC(C(=O)O)C(O)C(OC7OC(CO)C(O)C(O)C7OC7OCC(O)C(O)C7O)C6OC6OC(CO)C(O)C(O)C6O)C(C)(C)C5CCC4(C)C3(C)CC(O)C12CO,CC=C(C)C(=O)OC1CC(C)(C)CC2C3=CCC4C5(C)CCC(O)C(C)(C)C5CCC4(C)C3(C)CC(O)C12CO,true,"['O1[CH][CH][CH][CH][CH]1', 'O1[CH][CH][CH][CH]C1', 'O1[CH][CH][CH][CH][CH]1', 'O1[CH][CH][CH][CH][CH]1']"
TPCN04276,CC1OC(OC2C(OC3CCC4(C)C(CCC5(C)C4CC=C4C6CC(C)(C)CCC6(C(=O)OC6OC(COC7OCC(O)C(O)C7O)C(O)C(O)C6OC6OC(C)C(O)C(O)C6O)CCC45C)C3(C)CO)OCC(O)C2O)C(O)C(O)C1O,CC1(C)CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(CO)C5CCC43C)C2C1,true,"['O1[CH][CH][CH][CH]C1', 'O1[CH][CH][CH][CH][CH]1', 'O1[CH][CH][CH][CH][CH]1', 'O1[CH][CH][CH][CH]C1', 'O1[CH][CH][CH][CH][CH]1']"
TPCN04277,CC(=O)OC1C(O)COC(OCC2OC(OC(=O)C34CCC(C)(C)CC3C3=CCC5C6(C)CCC(OC7OC(CO)C(O)C(O)C7O)C(C)(CO)C6CCC5(C)C3(C)CC4)C(OC3OC(C)C(O)C(O)C3O)C(O)C2O)C1O,CC1(C)CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(CO)C5CCC43C)C2C1,true,"['O1[CH][CH][CH][CH][CH]1', 'O1[CH][CH][CH][CH][CH]1', 'O1[CH][CH][CH][CH][CH]1', 'O1[CH][CH][CH][CH]C1']"
TPCN04278,CC(C)=CCCC(C)(OC1OC(COC2OC(CO)C(O)C(O)C2O)C(O)C(O)C1O)C1CCC2(C)C1C(O)CC1C3(C)CCC(OC4OC(CO)C(O)C(O)C4OC4OC(CO)C(O)C(O)C4O)C(C)(C)C3CCC12C,CC(C)=CCCC(C)(O)C1CCC2(C)C1C(O)CC1C3(C)CCC(O)C(C)(C)C3CCC12C,true,"['O1[CH][CH][CH][CH][CH]1', 'O1[CH][CH][CH][CH][CH]1', 'O1[CH][CH][CH][CH][CH]1', 'O1[CH][CH][CH][CH][CH]1']"
TPCN04279,C=CC(C)(CCC=C(CO)C(=O)OC1CC2(C(=O)OC3OC(CO)C(O)C(O)C3OC3OC(C)C(OC4OC(CO)C(O)C4O)C(OC4OC(CO)C(O)C(O)C4O)C3O)C(O)CC3(C)C(=CCC4C5(C)CCC(OC6OC(COC7OC(C)C(O)C(O)C7OC7OCC(O)C(O)C7O)C(O)C(O)C6O)C(C)(C)C5CCC43C)C2CC1(C)C)OC1OC(C)C(O)C(O)C1O,C=CC(C)(O)CCC=C(CO)C(=O)OC1CC2(C(=O)O)C(O)CC3(C)C(=CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C2CC1(C)C,true,"['O1[CH][CH][CH][CH][CH]1', 'O1[CH][CH][CH][CH]1', 'O1[CH][CH][CH][CH][CH]1', 'O1[CH][CH][CH][CH][CH]1', 'O1[CH][CH][CH][CH][CH]1', 'O1[CH][CH][CH][CH]C1', 'O1[CH][CH][CH][CH][CH]1', 'O1[CH][CH][CH][CH][CH]1']"
